frame_idx,sim_time,actor_id,type_id,x,y,z,vx,vy,vz,dist_to_ego
143,26.38245627656579,148,vehicle.audi.tt,278.8299865722656,-361.26470947265625,-0.009339218027889729,-0.00048202223842963576,-2.939719706773758e-06,-0.0012522601755335927,16.039430618286133
144,26.43533407524228,148,vehicle.audi.tt,278.8318786621094,-361.2643127441406,-0.009797477163374424,0.14257679879665375,0.03277537599205971,-0.0002452373446431011,15.687790870666504
145,26.47096297517419,148,vehicle.audi.tt,278.8422546386719,-361.26202392578125,-0.010102652944624424,0.35815951228141785,0.0832444280385971,0.0018099689623340964,15.45384407043457
146,26.533522576093674,148,vehicle.audi.tt,278.8760681152344,-361.2547912597656,-0.010681305080652237,0.6729050874710083,0.15505245327949524,-0.000436086644185707,15.04533576965332
147,26.573814377188683,148,vehicle.audi.tt,278.90777587890625,-361.2478332519531,-0.010918731801211834,0.8562079668045044,0.1990446299314499,0.0005745792295783758,14.784159660339355
148,26.62782047688961,148,vehicle.audi.tt,278.9609069824219,-361.23583984375,-0.011157989501953125,1.1125149726867676,0.25634559988975525,0.005733232479542494,14.433055877685547
149,26.6793810762465,148,vehicle.audi.tt,279.0207824707031,-361.2232360839844,-0.011156768538057804,1.1491068601608276,0.26338621973991394,0.0020461033564060926,14.098722457885742
150,26.724548675119877,148,vehicle.audi.tt,279.0749206542969,-361.2113342285156,-0.011156120337545872,1.2244818210601807,0.2909451127052307,0.0006534099229611456,13.806973457336426
151,26.778244376182556,148,vehicle.audi.tt,279.1408386230469,-361.19635009765625,-0.011161613278090954,1.1618266105651855,0.26985159516334534,-7.061957876430824e-05,13.46685791015625
152,26.821246076375246,148,vehicle.audi.tt,279.1975402832031,-361.18389892578125,-0.011200561188161373,1.3820832967758179,0.3236585259437561,-0.00027009964105673134,13.204591751098633
153,26.87488717585802,148,vehicle.audi.tt,279.27099609375,-361.1674499511719,-0.0112276840955019,1.3301277160644531,0.3064359426498413,-0.00032750130048952997,12.891024589538574
154,26.92068537697196,148,vehicle.audi.tt,279.341552734375,-361.15185546875,-0.011289596557617188,1.5679060220718384,0.3658926784992218,-0.0002930927148554474,12.642109870910645
155,26.972800977528095,148,vehicle.audi.tt,279.4254455566406,-361.1334228515625,-0.011328811757266521,1.6437710523605347,0.3796912431716919,-0.00023283004702534527,12.375582695007324
156,27.01693517714739,148,vehicle.audi.tt,279.5105285644531,-361.1142883300781,-0.011447448283433914,2.1090307235717773,0.49327000975608826,-0.00018854140944313258,12.175444602966309
157,27.068001877516508,148,vehicle.audi.tt,279.62030029296875,-361.0896301269531,-0.011531180702149868,2.1766862869262695,0.5049993395805359,-0.0001425218506483361,11.968631744384766
158,27.117806375026703,148,vehicle.audi.tt,279.7411804199219,-361.0621643066406,-0.01161266304552555,2.4934351444244385,0.5782496333122253,-0.00010211944027105346,11.79518985748291
159,27.175902776420116,148,vehicle.audi.tt,279.8982238769531,-361.0267028808594,-0.011679534800350666,2.853876829147339,0.6651867032051086,-6.901740562170744e-05,11.626171112060547
160,27.219561975449324,148,vehicle.audi.tt,280.02777099609375,-360.99737548828125,-0.011716804467141628,3.0883429050445557,0.7240423560142517,-5.272865018923767e-05,11.522686004638672
161,27.273249875754118,148,vehicle.audi.tt,280.19482421875,-360.9593200683594,-0.011703223921358585,3.221444845199585,0.7606942057609558,-3.4027099900413305e-05,11.434050559997559
162,27.325288277119398,148,vehicle.audi.tt,280.3700866699219,-360.9173278808594,-0.011727065779268742,3.4674530029296875,0.8824877738952637,-2.5548933990648948e-05,11.434033393859863
163,27.381573975086212,148,vehicle.audi.tt,280.5580749511719,-360.87109375,-0.01155162788927555,2.9381375312805176,0.752549946308136,-1.4314650798041839e-05,11.515542030334473
164,27.418004974722862,148,vehicle.audi.tt,280.6471862792969,-360.84906005859375,-0.011156005784869194,2.116806983947754,0.5415099263191223,-6.723403657815652e-06,11.57889461517334
165,27.48090537637472,148,vehicle.audi.tt,280.7279968261719,-360.8291015625,-0.01039966568350792,0.593884289264679,0.1527482271194458,-0.004863758105784655,11.660353660583496
166,27.52731177583337,148,vehicle.audi.tt,280.733154296875,-360.8277587890625,-0.01006191223859787,0.00023499161761719733,0.0005000642267987132,-5.207061622058973e-05,11.665390968322754
167,27.579123977571726,148,vehicle.audi.tt,280.7380065917969,-360.8265686035156,-0.010241851210594177,0.2843753695487976,0.07216071337461472,-0.0014216422569006681,11.670096397399902
168,27.617901176214218,148,vehicle.audi.tt,280.7603759765625,-360.8208923339844,-0.010554160922765732,0.7279829382896423,0.18461118638515472,0.002814445411786437,11.690774917602539
169,27.676395777612925,148,vehicle.audi.tt,280.8183288574219,-360.8063049316406,-0.01093322690576315,1.1572412252426147,0.30474546551704407,0.00375677109695971,11.737349510192871
170,27.72440867498517,148,vehicle.audi.tt,280.8749084472656,-360.7916564941406,-0.011051254346966743,1.1708747148513794,0.30215251445770264,0.00145184516441077,11.774216651916504
171,27.77312647551298,148,vehicle.audi.tt,280.93487548828125,-360.7764892578125,-0.011107215657830238,1.1826735734939575,0.30384397506713867,0.00046312331687659025,11.80163288116455
172,27.831027776002884,148,vehicle.audi.tt,281.0089111328125,-360.7578430175781,-0.011155891232192516,1.2900643348693848,0.33072155714035034,-4.277706102584489e-05,11.820419311523438
173,27.884436074644327,148,vehicle.audi.tt,281.0873107910156,-360.73834228515625,-0.01125053409487009,1.5002362728118896,0.3840799629688263,-0.00018266677216161042,11.831964492797852
174,27.91785177588463,148,vehicle.audi.tt,281.1416015625,-360.7246398925781,-0.011311721988022327,1.689954161643982,0.4421292543411255,-0.00018795489449985325,11.835806846618652
175,27.971993274986744,148,vehicle.audi.tt,281.2455749511719,-360.69842529296875,-0.011461067013442516,1.9960477352142334,0.5249289870262146,-0.00018301962700206786,11.844015121459961
176,28.024015076458454,148,vehicle.audi.tt,281.3606262207031,-360.6687316894531,-0.011568297632038593,2.2983052730560303,0.5941916704177856,-0.0001526832493254915,11.850738525390625
177,28.071889378130436,148,vehicle.audi.tt,281.4779357910156,-360.6392517089844,-0.011629561893641949,2.5717296600341797,0.6611423492431641,-0.00011651038948912174,11.853858947753906
178,28.13302967697382,148,vehicle.audi.tt,281.64276123046875,-360.5978088378906,-0.01166404690593481,2.742401361465454,0.7052631974220276,-8.094787335721776e-05,11.863584518432617
179,28.168748576194048,148,vehicle.audi.tt,281.7488708496094,-360.5710754394531,-0.011710700578987598,3.015174150466919,0.7805845737457275,-6.53505339869298e-05,11.879515647888184
180,28.22249197587371,148,vehicle.audi.tt,281.91888427734375,-360.5279235839844,-0.011732444167137146,3.284346580505371,0.8523949384689331,-4.7016143071232364e-05,11.919858932495117
181,28.27573687583208,148,vehicle.audi.tt,282.0632019042969,-360.4912414550781,-0.011361961252987385,2.2034945487976074,0.5674158930778503,-2.552032492530998e-05,11.944433212280273
182,28.329899977892637,148,vehicle.audi.tt,282.14434814453125,-360.4704895019531,-0.010681381449103355,0.8984947800636292,0.23325030505657196,-1.9078253899351694e-05,11.912467956542969
183,28.384256575256586,148,vehicle.audi.tt,282.1565856933594,-360.46722412109375,-0.010311965830624104,0.11310170590877533,0.029032379388809204,-0.002174491761252284,11.82572078704834
184,28.420017074793577,148,vehicle.audi.tt,282.1782531738281,-360.4617004394531,-0.010452689602971077,0.8750386834144592,0.2250846028327942,0.0017832278972491622,11.814765930175781
185,28.475317176431417,148,vehicle.audi.tt,282.2409973144531,-360.4458923339844,-0.010764083825051785,1.2571346759796143,0.3263586759567261,0.0019345664186403155,11.87435245513916
186,28.527923177927732,148,vehicle.audi.tt,282.3130187988281,-360.42718505859375,-0.010991515591740608,1.4585179090499878,0.37637922167778015,0.000663275714032352,11.948579788208008
187,28.58300707489252,148,vehicle.audi.tt,282.3982849121094,-360.4058532714844,-0.011148795485496521,1.623199701309204,0.4173547327518463,0.0001355266576865688,12.03625774383545
188,28.620443377643824,148,vehicle.audi.tt,282.4602355957031,-360.39013671875,-0.011221427470445633,1.7208542823791504,0.4449394643306732,-2.5706291125970893e-05,12.096685409545898
189,28.688734974712133,148,vehicle.audi.tt,282.5916442871094,-360.35693359375,-0.011377906426787376,1.9851807355880737,0.5130184292793274,-0.0001190471593872644,12.211775779724121
190,28.71936297789216,148,vehicle.audi.tt,282.6563415527344,-360.34033203125,-0.011429481208324432,2.2013278007507324,0.5721370577812195,-0.00012032508675474674,12.262542724609375
191,28.774981275200844,148,vehicle.audi.tt,282.7901611328125,-360.3058166503906,-0.011568603105843067,2.635819435119629,0.6805324554443359,-0.00011013984476448968,12.360161781311035
192,28.827267076820135,148,vehicle.audi.tt,282.9418640136719,-360.2672119140625,-0.011736678890883923,2.96309232711792,0.7637629508972168,-8.735656592762098e-05,12.462936401367188
193,28.867358975112438,148,vehicle.audi.tt,283.0650329589844,-360.23553466796875,-0.011755561456084251,3.138871192932129,0.8118855357170105,-6.48403147351928e-05,12.538851737976074
194,28.93018987774849,148,vehicle.audi.tt,283.26611328125,-360.18316650390625,-0.011714096181094646,3.289344310760498,0.8491111397743225,-4.6939847379690036e-05,12.647356986999512
195,28.97790077701211,148,vehicle.audi.tt,283.4138488769531,-360.14752197265625,-0.011537437327206135,2.8708977699279785,0.7420571446418762,-2.949237750726752e-05,12.707701683044434
196,29.026842277497053,148,vehicle.audi.tt,283.5361022949219,-360.1203308105469,-0.011137161403894424,2.040707588195801,0.5293980836868286,-2.042770393018145e-05,12.723166465759277
197,29.081114575266838,148,vehicle.audi.tt,283.6023254394531,-360.1070556640625,-0.010478667914867401,0.612695038318634,0.12828736007213593,-0.0043701170943677425,12.652145385742188
198,29.133853875100613,148,vehicle.audi.tt,283.60711669921875,-360.1066589355469,-0.010183028876781464,0.0004345857596490532,-0.0005880626267753541,-0.0017140292329713702,12.50929069519043
199,29.168986976146698,148,vehicle.audi.tt,283.6070861816406,-360.1066589355469,-0.01016944833099842,-8.960766717791557e-05,-0.00017262094479519874,0.0010874271392822266,12.40809440612793
200,29.233439475297928,148,vehicle.audi.tt,283.615234375,-360.1044921875,-0.010555229149758816,0.32731157541275024,0.08529557287693024,-0.0008041286491788924,12.234859466552734
201,29.266563076525927,148,vehicle.audi.tt,283.6307373046875,-360.1004333496094,-0.01072162576019764,0.560084879398346,0.14513087272644043,0.0032658863347023726,12.161890029907227
202,29.317536376416683,148,vehicle.audi.tt,283.6700439453125,-360.0900573730469,-0.011111869476735592,0.8887258768081665,0.23138932883739471,-0.0011519622057676315,12.07327651977539
203,29.37805487588048,148,vehicle.audi.tt,283.73272705078125,-360.0735168457031,-0.011205253191292286,1.0342520475387573,0.26887205243110657,0.0032076644711196423,11.997426986694336
204,29.427893076092005,148,vehicle.audi.tt,283.7858581542969,-360.0594177246094,-0.011174582876265049,1.0255144834518433,0.26389169692993164,0.0010309267090633512,11.947303771972656
205,29.470929875969887,148,vehicle.audi.tt,283.83087158203125,-360.04791259765625,-0.011147231794893742,1.057482123374939,0.2694112956523895,0.00021420001576188952,11.915751457214355
206,29.54075787588954,148,vehicle.audi.tt,283.91668701171875,-360.0264892578125,-0.01124599389731884,1.3904463052749634,0.34917694330215454,-0.00024193762510549277,11.962149620056152
207,29.57162907719612,148,vehicle.audi.tt,283.9614562988281,-360.01495361328125,-0.011313171125948429,1.5478878021240234,0.4013921916484833,-0.00028089998522773385,12.008416175842285
208,29.61662347614765,148,vehicle.audi.tt,284.0320129394531,-359.99652099609375,-0.011382331140339375,1.6624205112457275,0.43300116062164307,-0.00029700278537347913,12.07858657836914
209,29.674566376954317,148,vehicle.audi.tt,284.1314697265625,-359.97015380859375,-0.011425171047449112,1.763627290725708,0.4653337895870209,-0.00023832320584915578,12.163396835327148
210,29.7273334749043,148,vehicle.audi.tt,284.2292175292969,-359.9438171386719,-0.011445999145507812,1.817771553993225,0.4759894013404846,-0.0001776838325895369,12.23619556427002
211,29.77663627639413,148,vehicle.audi.tt,284.3332214355469,-359.9163513183594,-0.011524162255227566,2.264817237854004,0.5871783494949341,-0.00013880729966331273,12.304778099060059
212,29.826555278152227,148,vehicle.audi.tt,284.4516296386719,-359.88385009765625,-0.01160377450287342,2.482163906097412,0.7088760137557983,-0.00010114669566974044,12.374244689941406
213,29.877086278051138,148,vehicle.audi.tt,284.58355712890625,-359.8462829589844,-0.011651039123535156,2.6248466968536377,0.7578381896018982,-7.22789773135446e-05,12.44254207611084
214,29.9283766746521,148,vehicle.audi.tt,284.7288513183594,-359.8049011230469,-0.011683311313390732,2.991952657699585,0.8650521636009216,-5.0950049626408145e-05,12.507474899291992
215,29.975479777902365,148,vehicle.audi.tt,284.8763122558594,-359.7630310058594,-0.01173194870352745,3.217815399169922,0.9316718578338623,-3.931999162887223e-05,12.566854476928711
216,30.033613976091146,148,vehicle.audi.tt,285.0657653808594,-359.70892333984375,-0.011690673418343067,3.230289936065674,0.933883011341095,-2.5768278646864928e-05,12.630027770996094
217,30.080991677939892,148,vehicle.audi.tt,285.1895446777344,-359.6737060546875,-0.01127094216644764,2.1455583572387695,0.6175410151481628,-1.0929107702395413e-05,12.635032653808594
218,30.122561775147915,148,vehicle.audi.tt,285.25067138671875,-359.65655517578125,-0.010692023672163486,1.0420398712158203,0.2975899577140808,-1.088142380467616e-05,12.582317352294922
219,30.18516157567501,148,vehicle.audi.tt,285.2673034667969,-359.6520080566406,-0.010213012807071209,0.00038026520633138716,0.0001865681988419965,-0.002141017932444811,12.422335624694824
220,30.220943175256252,148,vehicle.audi.tt,285.2748718261719,-359.64984130859375,-0.010251960717141628,0.45488297939300537,0.130686953663826,0.0010860537877306342,12.331690788269043
221,30.273707676678896,148,vehicle.audi.tt,285.3196105957031,-359.6369934082031,-0.010681037791073322,1.0058480501174927,0.2877669036388397,0.004288196563720703,12.240166664123535
222,30.334910977631807,148,vehicle.audi.tt,285.38970947265625,-359.6167907714844,-0.01094005536288023,1.25989830493927,0.36572352051734924,0.0013872385025024414,12.165410041809082
223,30.381337475031614,148,vehicle.audi.tt,285.4506530761719,-359.59918212890625,-0.01106948871165514,1.340152382850647,0.38976114988327026,0.0005066012963652611,12.126483917236328
224,30.41976947709918,148,vehicle.audi.tt,285.50244140625,-359.5842590332031,-0.011125869117677212,1.3266723155975342,0.3832199275493622,0.00012105464702472091,12.10209846496582
225,30.48056387528777,148,vehicle.audi.tt,285.59478759765625,-359.55816650390625,-0.011245918460190296,1.6405584812164307,0.47198861837387085,-0.0001088142380467616,12.102315902709961
226,30.524421375244856,148,vehicle.audi.tt,285.6689453125,-359.5369873046875,-0.011322136037051678,1.814379096031189,0.5243732333183289,-0.00015380859258584678,12.162944793701172
227,30.5700070746243,148,vehicle.audi.tt,285.7528076171875,-359.5128173828125,-0.011376419104635715,1.7873929738998413,0.5134328603744507,-0.00015161513874772936,12.250138282775879
228,30.621915575116873,148,vehicle.audi.tt,285.85943603515625,-359.4822692871094,-0.011465034447610378,2.198352098464966,0.6345161199569702,-0.00012218474876135588,12.360302925109863
229,30.671729777008295,148,vehicle.audi.tt,285.9722900390625,-359.4500427246094,-0.011524925008416176,2.383641242980957,0.6883836388587952,-0.0001015949237626046,12.468820571899414
230,30.720947977155447,148,vehicle.audi.tt,286.0928955078125,-359.41534423828125,-0.011568717658519745,2.522045373916626,0.7295421361923218,-7.359981100307778e-05,12.575592041015625
231,30.76809297502041,148,vehicle.audi.tt,286.2206115722656,-359.3785705566406,-0.011624107137322426,2.7622087001800537,0.798014223575592,-5.3691863286076114e-05,12.67916488647461
232,30.825287874788046,148,vehicle.audi.tt,286.39080810546875,-359.3297424316406,-0.011667708866298199,2.971932888031006,0.8586022853851318,-4.017829633085057e-05,12.805510520935059
233,30.869046576321125,148,vehicle.audi.tt,286.53314208984375,-359.288818359375,-0.011725272983312607,3.343663215637207,0.9660357236862183,-2.9649734642589465e-05,12.904057502746582
234,30.917638074606657,148,vehicle.audi.tt,286.7003479003906,-359.2408142089844,-0.011730117723345757,3.441110849380493,0.9932075142860413,-2.2068023099564016e-05,13.009340286254883
235,30.97248287498951,148,vehicle.audi.tt,286.893798828125,-359.1854248046875,-0.011652220971882343,3.3632516860961914,0.9704961180686951,-1.0986327652062755e-05,13.117127418518066
236,31.024303577840328,148,vehicle.audi.tt,287.05780029296875,-359.138427734375,-0.01136497501283884,3.0185046195983887,0.8717540502548218,-4.897117378277471e-06,13.18259048461914
237,31.068354677408934,148,vehicle.audi.tt,287.15936279296875,-359.1094055175781,-0.010880813002586365,1.8440208435058594,0.5312197208404541,-5.607604634860763e-06,13.185803413391113
238,31.11664467677474,148,vehicle.audi.tt,287.21258544921875,-359.09417724609375,-0.010308532044291496,0.5724904537200928,0.1637192815542221,-0.0028644942212849855,13.11515998840332
239,31.179233875125647,148,vehicle.audi.tt,287.21685791015625,-359.0929870605469,-0.009997596964240074,6.172246503410861e-05,-6.57811767723615e-07,-0.0011440467787906528,12.939002990722656
240,31.227376077324152,148,vehicle.audi.tt,287.2250671386719,-359.0906066894531,-0.010285530239343643,0.36828434467315674,0.10616634786128998,-0.0011317061726003885,12.804879188537598
241,31.277376174926758,148,vehicle.audi.tt,287.25421142578125,-359.0821533203125,-0.010609817691147327,0.7426798343658447,0.21489191055297852,0.0007454681326635182,12.69109058380127
242,31.326794177293777,148,vehicle.audi.tt,287.298828125,-359.0692443847656,-0.011026573367416859,0.9670970439910889,0.2782042324542999,-0.0007263755542226136,12.602914810180664
243,31.374778877943754,148,vehicle.audi.tt,287.34881591796875,-359.05474853515625,-0.01104530319571495,1.1240763664245605,0.3289980888366699,0.0029066037386655807,12.532674789428711
244,31.42296677827835,148,vehicle.audi.tt,287.4021301269531,-359.03912353515625,-0.011073760688304901,1.132210612297058,0.32819119095802307,0.0010872363345697522,12.47450065612793
245,31.47644527629018,148,vehicle.audi.tt,287.4604187011719,-359.0222473144531,-0.011080856435000896,1.132498025894165,0.32650354504585266,0.0001689243217697367,12.422534942626953
246,31.521945476531982,148,vehicle.audi.tt,287.51239013671875,-359.00726318359375,-0.011122779920697212,1.315173625946045,0.37992075085639954,-0.00016008377133402973,12.413924217224121
247,31.5724317766726,148,vehicle.audi.tt,287.5800476074219,-358.9877624511719,-0.011224173940718174,1.4499967098236084,0.42014530301094055,-0.0002546930336393416,12.468029022216797
248,31.629645876586437,148,vehicle.audi.tt,287.67254638671875,-358.9611511230469,-0.011370849795639515,1.708606481552124,0.49410587549209595,-0.00025695323711261153,12.564188003540039
249,31.67383637651801,148,vehicle.audi.tt,287.7559814453125,-358.9371337890625,-0.011476020328700542,1.985158085823059,0.5779213309288025,-0.0002100801357300952,12.646302223205566
250,31.716333378106356,148,vehicle.audi.tt,287.8447570800781,-358.9112854003906,-0.011545524001121521,2.1977224349975586,0.6438277959823608,-0.00018322943651583046,12.726120948791504
251,31.775658775120974,148,vehicle.audi.tt,287.9842224121094,-358.87060546875,-0.01163486484438181,2.545715093612671,0.7361330389976501,-0.00012282370880711824,12.839522361755371
252,31.82129357755184,148,vehicle.audi.tt,288.1058654785156,-358.83514404296875,-0.011700553819537163,2.7582125663757324,0.8007870316505432,-9.92870336631313e-05,12.929183959960938
253,31.87591327726841,148,vehicle.audi.tt,288.2637634277344,-358.7892150878906,-0.011726303026080132,3.021892547607422,0.8716931939125061,-6.656169716734439e-05,13.03343677520752
254,31.929293677210808,148,vehicle.audi.tt,288.4273986816406,-358.7420959472656,-0.011710090562701225,3.1092593669891357,0.8955926895141602,-4.482269287109375e-05,13.128561973571777
255,31.971265275031328,148,vehicle.audi.tt,288.53472900390625,-358.7111511230469,-0.011390304192900658,2.191331386566162,0.6308148503303528,-3.0450819394900464e-05,13.169172286987305
256,32.01770857721567,148,vehicle.audi.tt,288.60321044921875,-358.69171142578125,-0.010777129791676998,0.95746910572052,0.27374017238616943,-2.32887268794002e-05,13.148715019226074
257,32.06737877801061,148,vehicle.audi.tt,288.61767578125,-358.6877136230469,-0.010342827066779137,0.0010857773013412952,9.973823762265965e-05,-0.0002778768539428711,13.05123233795166
258,32.12537767738104,148,vehicle.audi.tt,288.6175842285156,-358.6877136230469,-0.010298117995262146,-0.00011360162898199633,-4.9080565077019855e-05,-0.0005669498350471258,12.903726577758789
259,32.170156978070736,148,vehicle.audi.tt,288.6326904296875,-358.6830139160156,-0.01056667324155569,0.5413922071456909,0.17304296791553497,-0.0023855590261518955,12.79982852935791
260,32.21940737590194,148,vehicle.audi.tt,288.66900634765625,-358.6715393066406,-0.01092761941254139,0.8580900430679321,0.27362456917762756,0.001168165123090148,12.707660675048828
261,32.27762807533145,148,vehicle.audi.tt,288.7278137207031,-358.6533203125,-0.011084327474236488,0.9803778529167175,0.3126262128353119,0.002575473627075553,12.623308181762695
262,32.324593774974346,148,vehicle.audi.tt,288.7792663574219,-358.6369323730469,-0.01113689411431551,1.150460124015808,0.3714529573917389,0.000885763147380203,12.567856788635254
263,32.375491976737976,148,vehicle.audi.tt,288.83709716796875,-358.6189270019531,-0.01116260513663292,1.1623834371566772,0.37592047452926636,0.00015161513874772936,12.519254684448242
264,32.42873527482152,148,vehicle.audi.tt,288.8984375,-358.59918212890625,-0.011178817600011826,1.1389704942703247,0.3718549609184265,-0.00015774727216921747,12.480116844177246
265,32.48371337726712,148,vehicle.audi.tt,288.97271728515625,-358.57568359375,-0.011271743103861809,1.49880850315094,0.48212841153144836,-0.00023493765911553055,12.478859901428223
266,32.517781775444746,148,vehicle.audi.tt,289.0241394042969,-358.55975341796875,-0.01132915448397398,1.5680967569351196,0.5019909143447876,-0.0002172279346268624,12.520429611206055
267,32.57559487596154,148,vehicle.audi.tt,289.1259765625,-358.528076171875,-0.011463966220617294,1.9414805173873901,0.6256834268569946,-0.00019438743765931576,12.627020835876465
268,32.62145617604256,148,vehicle.audi.tt,289.2202453613281,-358.49810791015625,-0.011559028178453445,2.1905465126037598,0.7074978947639465,-0.00015786170843057334,12.722225189208984
269,32.67192577570677,148,vehicle.audi.tt,289.331787109375,-358.4623718261719,-0.011593131348490715,2.318647623062134,0.7473011612892151,-0.0001148414594354108,12.824219703674316
270,32.734960574656725,148,vehicle.audi.tt,289.47918701171875,-358.4158020019531,-0.011567420326173306,2.308460235595703,0.7442185878753662,-7.623671990586445e-05,12.94373607635498
271,32.76860937476158,148,vehicle.audi.tt,289.5638732910156,-358.388671875,-0.01158138271421194,2.6100804805755615,0.8438374400138855,-5.779266211902723e-05,13.005690574645996
272,32.81981957703829,148,vehicle.audi.tt,289.7125549316406,-358.3410949707031,-0.01170505490154028,2.954817533493042,0.9548658728599548,-4.4546126446221024e-05,13.108444213867188
273,32.868318777531385,148,vehicle.audi.tt,289.86846923828125,-358.2913513183594,-0.011789245530962944,3.416781425476074,1.1016954183578491,-3.2315252610715106e-05,13.207785606384277
274,32.92131907492876,148,vehicle.audi.tt,290.0516052246094,-358.23455810546875,-0.011772232130169868,3.2138960361480713,1.030747413635254,-2.292632962053176e-05,13.313701629638672
275,32.97627817466855,148,vehicle.audi.tt,290.1885986328125,-358.19427490234375,-0.011157188564538956,1.8993773460388184,0.6027783155441284,-9.512900760455523e-06,13.349745750427246
276,33.02828207612038,148,vehicle.audi.tt,290.2469482421875,-358.1783752441406,-0.010478172451257706,0.5490358471870422,0.153460294008255,-0.00306515209376812,13.292594909667969
277,33.07904267683625,148,vehicle.audi.tt,290.25164794921875,-358.1773681640625,-0.010134009644389153,0.00041318772127851844,-0.0003241679514758289,-0.0016648101154714823,13.16665267944336
278,33.130049377679825,148,vehicle.audi.tt,290.2625427246094,-358.1738586425781,-0.010300636291503906,0.4739559590816498,0.15175935626029968,-0.0005543088773265481,13.037760734558105
279,33.17203947529197,148,vehicle.audi.tt,290.2926940917969,-358.16412353515625,-0.010674552991986275,0.8610731959342957,0.2773471474647522,4.651069684769027e-05,12.95386791229248
280,33.22384937480092,148,vehicle.audi.tt,290.3450622558594,-358.1473693847656,-0.010907744988799095,1.0426613092422485,0.33043232560157776,0.0027019691187888384,12.871670722961426
281,33.27220247685909,148,vehicle.audi.tt,290.39764404296875,-358.130615234375,-0.011013183742761612,1.1546154022216797,0.37281516194343567,0.0010131978197023273,12.806815147399902
282,33.326828476041555,148,vehicle.audi.tt,290.4646301269531,-358.1095275878906,-0.011118965223431587,1.2026687860488892,0.3858334720134735,0.0002146339393220842,12.75178050994873
283,33.374330677092075,148,vehicle.audi.tt,290.5309753417969,-358.0881042480469,-0.01122997235506773,1.4821561574935913,0.4776090979576111,-6.474018300650641e-05,12.72194766998291
